Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_0.01;90;4752;4.0206271712784686e-07;0.0006340841561873683;0.009985871109818412;0.010189323660030506
Fidelity (MAX_ERROR);Tolerancja_0.1;90;2527;5.074075673368034e-06;0.002252570903072317;0.09997328909765368;0.03619736240782021
Fidelity (MAX_ERROR);Tolerancja_1.0;90;11;0.029542044435290325;0.17187799287660513;0.9460131037572665;2.761968553175207
Fidelity (MAX_ERROR);Tolerancja_0.01;91;4689;3.2096700568737733e-07;0.0005665395005534718;0.009975945941578246;0.010845316697209348
Fidelity (MAX_ERROR);Tolerancja_0.1;91;1923;4.746690236073354e-06;0.0021786900275333693;0.09999415339711026;0.04170685946975908
Fidelity (MAX_ERROR);Tolerancja_1.0;91;12;0.02167955012981183;0.14723977088345333;0.9870607094727313;2.8186241984814226
Fidelity (MAX_ERROR);Tolerancja_0.01;92;2761;5.3564036006896516e-08;0.00023143905462755528;0.009995939991560121;0.004031296121705049
Fidelity (MAX_ERROR);Tolerancja_0.1;92;13;0.0007813312920503918;0.027952303877326317;0.08740125773466989;0.48688417948614604
Fidelity (MAX_ERROR);Tolerancja_1.0;92;5;0.20873780302046102;0.4568783240869072;0.8793316755535923;7.958085634883873
Fidelity (MAX_ERROR);Tolerancja_0.01;93;4741;3.8578269968386677e-07;0.0006211140794442409;0.009984848802909063;0.010289050605559374
Fidelity (MAX_ERROR);Tolerancja_0.1;93;2407;5.015625920630101e-06;0.002239559313934351;0.09997002076194583;0.03709936689221517
Fidelity (MAX_ERROR);Tolerancja_1.0;93;4;0.08979294030660907;0.2996547017929288;0.7614852799536731;4.963922881445535
Fidelity (MAX_ERROR);Tolerancja_0.01;94;4961;2.556385321808991e-06;0.001598870014043978;0.009984691423403191;0.03162603591835577
Fidelity (MAX_ERROR);Tolerancja_0.1;94;4610;2.5657993506939693e-05;0.005065372000844528;0.09984795837260663;0.100194284357963
Fidelity (MAX_ERROR);Tolerancja_1.0;94;1105;0.0005766813342456999;0.024014190268374654;0.999822666404409;0.4750064966550535
Fidelity (MAX_ERROR);Tolerancja_0.01;95;4823;5.653792053016469e-07;0.0007519170202234067;0.009998543231309664;0.01418063840582957
Fidelity (MAX_ERROR);Tolerancja_0.1;95;3232;6.301427643435933e-06;0.0025102644568722105;0.0999805269424403;0.04734186300947741
