Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.9%;20;18;0.036486456242749266;0.1910142828239534;1.646258860217996;2.872386465557463
Energetyczne;Prog_Energii_99.99%;20;95;0.004385230286551133;0.06622107131835858;1.0923747673877768;0.9958025451158348
Energetyczne;Prog_Energii_99.0%;21;11;0.2912602628042624;0.5396853368438524;1.1853779618964784;9.480521459277682
Energetyczne;Prog_Energii_99.9%;21;18;0.020925120652193385;0.1446551784492812;0.7569660362731057;2.541122446468919
Energetyczne;Prog_Energii_99.99%;21;24;0.0028432972904297855;0.05332257767990765;0.522125993726533;0.9367047934167421
Energetyczne;Prog_Energii_99.0%;22;4;0.10820520171634235;0.32894559081456365;0.610024929063663;5.886053732261694
Energetyczne;Prog_Energii_99.9%;22;5;0.018967904363534672;0.1377240152026315;0.6036960465975039;2.464392216652338
Energetyczne;Prog_Energii_99.99%;22;11;0.0029846314199435935;0.054631780310947155;0.38105568473999885;0.977564689659049
Energetyczne;Prog_Energii_99.0%;23;3;0.2726529383667026;0.5221617932850915;1.2042683679219204;9.114019695476811
Energetyczne;Prog_Energii_99.9%;23;11;0.0234205618433193;0.15303777913743816;0.3511584814738775;2.6711822870753585
Energetyczne;Prog_Energii_99.99%;23;18;0.00020732049741418508;0.014398628317106636;0.08806255376738115;0.25131938751081884
Energetyczne;Prog_Energii_99.0%;24;5;0.280693084366224;0.5298047606111368;1.0004469953485966;9.67050891483987
Energetyczne;Prog_Energii_99.9%;24;11;0.018741314050008246;0.13689891909729693;0.5506831045698064;2.4988114792234715
Energetyczne;Prog_Energii_99.99%;24;22;0.0028055273323023718;0.05296722885239865;0.43951052227158716;0.966809090617895
Energetyczne;Prog_Energii_99.0%;25;5;0.32257743565142927;0.5679590087774199;1.0237135336473235;9.448946401466877
Energetyczne;Prog_Energii_99.9%;25;11;0.030003669653591112;0.17321567381040062;0.9658780805982001;2.881731942682965
Energetyczne;Prog_Energii_99.99%;25;78;0.003552754135539854;0.059604984150151856;0.8363288518051695;0.9916284305577138
Energetyczne;Prog_Energii_99.0%;26;6;0.17854642542039578;0.42254754220134305;1.1580585510536574;7.568702311921709
Energetyczne;Prog_Energii_99.9%;26;14;0.02226555492258467;0.14921647001113741;0.7196570402289364;2.672776264811279
Energetyczne;Prog_Energii_99.99%;26;44;0.0030255960412850255;0.055005418290246876;0.5841694884894011;0.9852610534964057
Energetyczne;Prog_Energii_99.0%;27;5;0.273749716444022;0.5232109674347644;1.5267914477132347;9.144583549948916
Energetyczne;Prog_Energii_99.9%;27;13;0.031339541367096914;0.1770297753687128;1.093624248858747;3.094093343694535
Energetyczne;Prog_Energii_99.99%;27;88;0.0032431659533352373;0.056948801158015934;0.8546300834619975;0.9953405082698997
Energetyczne;Prog_Energii_99.0%;28;5;0.2898138414407228;0.5383436090831977;1.4311963570415003;9.657569357599261
Energetyczne;Prog_Energii_99.9%;28;22;0.0287395756051705;0.1695275069278449;1.311064369468523;3.041224282321755
Energetyczne;Prog_Energii_99.99%;28;184;0.003095682958783884;0.055638861947238674;1.1561531878366877;0.9981286285694638
Energetyczne;Prog_Energii_99.0%;29;3;0.2328899227929925;0.48258669976802354;0.842118920594876;9.412830200583391
Energetyczne;Prog_Energii_99.9%;29;6;0.006937976324285995;0.08329451557147081;0.3532098083581081;1.624655491108615
Energetyczne;Prog_Energii_99.99%;29;12;0.0022163912487881423;0.047078564642394766;0.29157376021856596;0.9182651226796484
Energetyczne;Prog_Energii_99.0%;30;5;0.2873234343737026;0.5360255911555927;1.150235074491608;9.302255062981407
Energetyczne;Prog_Energii_99.9%;30;11;0.02742562134288308;0.1656068275853477;0.5676508719300681;2.873961571590193
Energetyczne;Prog_Energii_99.99%;30;40;0.0032386545385056976;0.05690917798128609;0.5567350292186823;0.9876089831182403
Energetyczne;Prog_Energii_99.0%;31;1;0.15380500488500193;0.3921798119294285;1.0599204134835505;7.0935944824300075
Energetyczne;Prog_Energii_99.9%;31;6;0.02274468591049074;0.15081341422595915;0.8098434599457045;2.727853832573625
Energetyczne;Prog_Energii_99.99%;31;55;0.0030056137932047157;0.05482347848508626;0.639560382350866;0.9916255571039149
Energetyczne;Prog_Energii_99.0%;32;3;0.31996258946256095;0.5656523574268572;1.1323818944617399;9.01307547807671
Energetyczne;Prog_Energii_99.9%;32;15;0.03710256826414173;0.19262026960873493;0.8099517577759627;3.0692014375905847
Energetyczne;Prog_Energii_99.99%;32;52;0.003871604823073271;0.062222221296521316;0.783909945824135;0.9914456637470231
