Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Energetyczne;Prog_Energii_99.99%;55;1465;0.003613198868501381;0.06010988993918871;0.4410139291349413;0.9996383577958653
Energetyczne;Prog_Energii_99.0%;56;21;0.34321384637494873;0.5858445582020445;1.7882536836886174;9.85812518108456
Energetyczne;Prog_Energii_99.9%;56;194;0.03507146644013905;0.18727377403186773;1.3252930811799164;3.1512937718602023
Energetyczne;Prog_Energii_99.99%;56;1706;0.0035274362731908945;0.05939222401283601;0.682985841856107;0.9994049972887677
Energetyczne;Prog_Energii_99.0%;57;16;0.3273010181449881;0.5721022794439715;1.7397994131076127;9.692994046413064
Energetyczne;Prog_Energii_99.9%;57;164;0.03450829288869227;0.18576407857465949;0.703447501444403;3.147356989053781
Energetyczne;Prog_Energii_99.99%;57;1428;0.0034799724515109246;0.058991291319235625;0.48326661874058185;0.999475541512099
Energetyczne;Prog_Energii_99.0%;58;48;0.3527992093995646;0.5939690306737925;1.9671392759567716;9.900646832919996
Energetyczne;Prog_Energii_99.9%;58;419;0.03594454476846058;0.18959046592184053;0.722387569920584;3.160212315870358
Energetyczne;Prog_Energii_99.99%;58;2406;0.003596457879212133;0.05997047506241828;0.22941492945504738;0.9996253395937146
Energetyczne;Prog_Energii_99.0%;59;33;0.37723516207439056;0.6141947265113814;2.2221666604221433;9.92441440281967
Energetyczne;Prog_Energii_99.9%;59;342;0.03822718146950177;0.19551772673980683;0.7912158638883406;3.159256925380232
Energetyczne;Prog_Energii_99.99%;59;2225;0.0038275363039217245;0.06186708578817758;0.24264697236743338;0.9996741599266923
Energetyczne;Prog_Energii_99.0%;60;42;0.32873324917259045;0.5733526394572458;2.0897462439006107;9.891046690472468
Energetyczne;Prog_Energii_99.9%;60;480;0.033463002530031795;0.18292895487055022;0.7352548816560249;3.155752165677202
Energetyczne;Prog_Energii_99.99%;60;2550;0.0033560590149156054;0.05793150278488903;0.245950048149556;0.9993905311694329
Energetyczne;Prog_Energii_99.0%;61;31;0.32199230954920166;0.5674436620046096;2.034880291747248;9.937388337114767
Energetyczne;Prog_Energii_99.9%;61;282;0.032464092527235415;0.1801779468393272;0.6524743704767912;3.1553762028130103
Energetyczne;Prog_Energii_99.99%;61;2016;0.0032569559601163846;0.05706974645218239;0.19287182139463788;0.9994370732638601
Energetyczne;Prog_Energii_99.0%;62;51;0.24958370550298936;0.49958353205744216;1.7591050163643902;9.999607139695959
Energetyczne;Prog_Energii_99.9%;62;461;0.024928893721560333;0.15788886509681527;0.7844142065729756;3.1602855606518916
Energetyczne;Prog_Energii_99.99%;62;2503;0.0024938452967729267;0.049938415040657096;0.22940118047161295;0.9995616339255908
Energetyczne;Prog_Energii_99.0%;63;43;0.2953084073917687;0.5434228624117399;1.7225756569624568;9.957304730864191
Energetyczne;Prog_Energii_99.9%;63;406;0.02974386927219042;0.17246411009885626;0.5996236853063479;3.1601130872011045
Energetyczne;Prog_Energii_99.99%;63;2430;0.0029757550054142394;0.054550481257402667;0.19474839327463478;0.9995452945881054
Energetyczne;Prog_Energii_99.0%;64;29;0.3872526856938617;0.622296300562571;2.002191573467082;9.89767618039892
Energetyczne;Prog_Energii_99.9%;64;272;0.0392816245622869;0.19819592468637415;0.7366640292663571;3.1523232277727806
Energetyczne;Prog_Energii_99.99%;64;1965;0.003951042415160489;0.06285731791255883;0.2192997604969138;0.9997510473780175
Energetyczne;Prog_Energii_99.0%;65;45;0.24466214624424057;0.4946333452611546;2.1896963574728536;9.91548394130149
