Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MAX_ERROR);Tolerancja_1.0;542;61;0.08499550633992918;0.29153988807696485;0.9926779451646253;5.558999848430103
Fidelity (MAX_ERROR);Tolerancja_0.01;543;4849;8.114843863218666e-06;0.0028486565014439113;0.00990469551010209;0.04599069400668912
Fidelity (MAX_ERROR);Tolerancja_0.1;543;3558;0.0007853306788588564;0.02802375204819755;0.09961882764908747;0.4524349652949399
Fidelity (MAX_ERROR);Tolerancja_1.0;543;268;0.0478400487380591;0.21872368124658817;0.9994669087213088;3.531227401804908
Fidelity (MAX_ERROR);Tolerancja_0.01;544;4863;7.171898273843055e-06;0.002678040006019898;0.009979455738410081;0.05879577090441661
Fidelity (MAX_ERROR);Tolerancja_0.1;544;3840;0.0005107962766812465;0.022600802567193195;0.0998950131204932;0.4961955784863538
Fidelity (MAX_ERROR);Tolerancja_1.0;544;1752;0.0056056856322346015;0.07487112682626462;0.999894177848681;1.643778886923718
Fidelity (MAX_ERROR);Tolerancja_0.01;545;4879;7.245601712577485e-06;0.002691765538188177;0.009957017656696543;0.04556614536259703
Fidelity (MAX_ERROR);Tolerancja_0.1;545;3696;0.0007492291133901922;0.027372049857294068;0.09982029885191634;0.463353432895656
Fidelity (MAX_ERROR);Tolerancja_1.0;545;212;0.07264498341298017;0.2695273333318537;0.9910499774065302;4.562552523820083
Fidelity (MAX_ERROR);Tolerancja_0.01;546;4828;6.10385484416227e-06;0.0024705980741841172;0.009930979505055504;0.044692766341628984
Fidelity (MAX_ERROR);Tolerancja_0.1;546;3373;0.0007060846164415803;0.02657225275435977;0.09997133236911449;0.48068825760478817
Fidelity (MAX_ERROR);Tolerancja_1.0;546;133;0.06993039826971197;0.264443563487017;0.981145201321092;4.7837462989102155
Fidelity (MAX_ERROR);Tolerancja_0.01;547;4854;7.899711680508936e-06;0.0028106425743073303;0.009747308337604288;0.04587206032901887
Fidelity (MAX_ERROR);Tolerancja_0.1;547;3671;0.0006874556832235723;0.026219376102866603;0.09953140199149946;0.42792235959648534
Fidelity (MAX_ERROR);Tolerancja_1.0;547;971;0.012397963357843857;0.11134614208783282;0.9961716123823887;1.8172630678645922
Fidelity (MAX_ERROR);Tolerancja_0.01;548;4832;5.395888538793205e-06;0.0023229051936730447;0.009972678452965233;0.050359043065435684
Fidelity (MAX_ERROR);Tolerancja_0.1;548;3534;0.00066952853833918;0.025875249531921038;0.09953563087384554;0.5609582384404082
Fidelity (MAX_ERROR);Tolerancja_1.0;548;134;0.08380048293199907;0.2894831306518552;0.9959306059532063;6.275802164858317
Fidelity (MAX_ERROR);Tolerancja_0.01;549;4808;6.319020624827726e-06;0.002513766223185387;0.009812333414145336;0.04045409926276081
Fidelity (MAX_ERROR);Tolerancja_0.1;549;3681;0.0003280497056921679;0.018112142493149946;0.09975989535974605;0.291479137368105
Fidelity (MAX_ERROR);Tolerancja_1.0;549;1237;0.004623234972690338;0.06799437456650614;0.9992730056136763;1.0942350774915006
Fidelity (MAX_ERROR);Tolerancja_0.01;550;4877;8.464219376324134e-06;0.0029093331497654466;0.009768328455930453;0.05047093969796733
Fidelity (MAX_ERROR);Tolerancja_0.1;550;3846;0.0007368088351682601;0.027144222869116368;0.0994124030108825;0.47089637557864705
Fidelity (MAX_ERROR);Tolerancja_1.0;550;339;0.05640502352787796;0.23749741793939141;0.9900732650617501;4.12009118316627
Fidelity (MAX_ERROR);Tolerancja_0.01;551;4883;4.3445556580562554e-06;0.002084359771741974;0.009824563468827208;0.03411345393029365
Fidelity (MAX_ERROR);Tolerancja_0.1;551;3682;0.0007366058467594428;0.027140483539528967;0.09989273992742209;0.444191855659277
Fidelity (MAX_ERROR);Tolerancja_1.0;551;201;0.0688015353203036;0.26230046763264375;0.9940812800917009;4.292912883749685
Fidelity (MAX_ERROR);Tolerancja_0.01;552;4854;6.46857333244029e-06;0.0025433390124873817;0.009893870172920316;0.04600176874745295
Fidelity (MAX_ERROR);Tolerancja_0.1;552;3458;0.000717354787109349;0.02678347974235889;0.09950576835644354;0.48443696861123703
Fidelity (MAX_ERROR);Tolerancja_1.0;552;148;0.06928117502062782;0.2632131741015784;0.9971715045971141;4.760777665444612
Fidelity (MAX_ERROR);Tolerancja_0.01;553;4708;7.194394487298995e-06;0.0026822368439977473;0.009996261370402326;0.05318892473063497
Fidelity (MAX_ERROR);Tolerancja_0.1;553;2596;0.0007376416179475364;0.027159558500600416;0.09922614475680014;0.538575747342514
Fidelity (MAX_ERROR);Tolerancja_1.0;553;42;0.0739077161803702;0.27185973622508025;0.9991778587004267;5.390995608655585
Fidelity (MAX_ERROR);Tolerancja_0.01;554;4796;6.617219687194348e-06;0.002572395709682775;0.009855627748716067;0.04872056323910821
Fidelity (MAX_ERROR);Tolerancja_0.1;554;3400;0.0005267003471439445;0.022949953096770035;0.09969608815026465;0.4346666560579977
Fidelity (MAX_ERROR);Tolerancja_1.0;554;134;0.05393513329520313;0.23223938790653736;0.9816576814311571;4.398558799690879
Fidelity (MAX_ERROR);Tolerancja_0.01;555;4835;7.551842871945588e-06;0.0027480616572314364;0.009900054659291335;0.04501409076867191
Fidelity (MAX_ERROR);Tolerancja_0.1;555;3680;0.0005247165255545279;0.02290669171998715;0.09942593747624517;0.3752186191238167
Fidelity (MAX_ERROR);Tolerancja_1.0;555;286;0.03133681512662633;0.17702207525228691;0.9992158295697431;2.8996757559992483
Fidelity (MAX_ERROR);Tolerancja_0.01;556;4822;7.4456375206259955e-06;0.002728669551379572;0.00976896094878743;0.051794104923671445
Fidelity (MAX_ERROR);Tolerancja_0.1;556;3405;0.0006975918485399955;0.026411964117422155;0.09947301518178175;0.5013373788872227
Fidelity (MAX_ERROR);Tolerancja_1.0;556;198;0.047082533528864684;0.21698509978536473;0.9873419440461952;4.118691843603585
Fidelity (MAX_ERROR);Tolerancja_0.01;557;4856;6.16941171562595e-06;0.002483830049666432;0.009957345091804903;0.042930719707407056
Fidelity (MAX_ERROR);Tolerancja_0.1;557;3751;0.0005819037146563479;0.02412268050313538;0.09934071083604223;0.4169383631583471
Fidelity (MAX_ERROR);Tolerancja_1.0;557;809;0.015018152944794088;0.12254857381787064;0.9967741549654883;2.1181394732799976
Fidelity (MAX_ERROR);Tolerancja_0.01;558;4777;6.9060890639898525e-06;0.002627943885243719;0.009795724921927373;0.04588460314394652
Fidelity (MAX_ERROR);Tolerancja_0.1;558;2964;0.0007324053370720704;0.02706298832487038;0.09983508030889676;0.47252701480753706
