Strategia;Konfiguracja;Indeks sygnału;Wymagane K;MSE;RMSE;Max Error;PRD
Fidelity (MSE);Tolerancja_1.0;59;20;0.9347545361986102;0.9668270456491224;4.0034926224391585;16.571859818520686
Fidelity (MSE);Tolerancja_0.01;60;2037;0.009997058601063554;0.09998529192368023;1.609450138020387;1.622429158160481
Fidelity (MSE);Tolerancja_0.1;60;277;0.09989420701853662;0.3160604483616016;4.212690056570864;5.128611191679592
Fidelity (MSE);Tolerancja_1.0;60;27;0.9847557040593415;0.9923485799150122;4.450767226095667;16.102521082222804
Fidelity (MSE);Tolerancja_0.01;61;1680;0.009992053624472525;0.09996026022611448;1.787891463055046;1.6994716410412822
Fidelity (MSE);Tolerancja_0.1;61;202;0.09935145142530405;0.31520065264098684;3.320710737880848;5.358875308941191
Fidelity (MSE);Tolerancja_1.0;61;25;0.9878511742457702;0.9939070249504076;3.8778267359752796;16.89788320792755
Fidelity (MSE);Tolerancja_0.01;62;2373;0.009999644458701874;0.09999822227770788;1.2183702461388073;1.6596206199431756
Fidelity (MSE);Tolerancja_0.1;62;404;0.09992046047996976;0.316101977975415;4.0722021446176475;5.246186869161682
Fidelity (MSE);Tolerancja_1.0;62;40;0.9742529664066003;0.9870425352570174;4.923702821465197;16.381452659471048
Fidelity (MSE);Tolerancja_0.01;63;1732;0.009991250596857047;0.09995624341108987;1.5808386720310228;1.6514980578256142
Fidelity (MSE);Tolerancja_0.1;63;208;0.0999863210727001;0.3162061369940503;3.1031218728105534;5.224424241020207
Fidelity (MSE);Tolerancja_1.0;63;22;0.9627613425488551;0.9812040269734196;3.446112264575574;16.211659117808434
Fidelity (MSE);Tolerancja_0.01;64;1496;0.009991001879135044;0.09995499927034687;1.837247404251313;1.5071632524054868
Fidelity (MSE);Tolerancja_0.1;64;176;0.09940243182084561;0.315281512018776;3.4623161504018407;4.7539464013433035
Fidelity (MSE);Tolerancja_1.0;64;21;0.9977046616732365;0.9988516715074548;3.690819690206305;15.061102945217481
Fidelity (MSE);Tolerancja_0.01;65;2161;0.009995781483932728;0.09997890519470959;1.3248243280008953;1.5323089528734113
Fidelity (MSE);Tolerancja_0.1;65;323;0.09992276980565766;0.3161056307718318;3.5898080179437204;4.844736868663025
Fidelity (MSE);Tolerancja_1.0;65;36;0.9843486868087588;0.9921434809586559;3.9936952573727402;15.205911041406212
Fidelity (MSE);Tolerancja_0.01;66;2362;0.009990434370007704;0.09995216040690519;1.310740502593976;1.6949957274098606
Fidelity (MSE);Tolerancja_0.1;66;372;0.099970313711623;0.3161808243894987;3.7889288101138305;5.361816535504353
Fidelity (MSE);Tolerancja_1.0;66;38;0.9768014166919962;0.9883326447568127;4.004642259026089;16.760214119461423
Fidelity (MSE);Tolerancja_0.01;67;2196;0.00998988912863144;0.09994943285797794;1.3703259719466594;1.629827638092023
Fidelity (MSE);Tolerancja_0.1;67;310;0.09967491953466258;0.31571335026359365;3.4772560403618025;5.148186730637967
Fidelity (MSE);Tolerancja_1.0;67;32;0.9553445824717377;0.9774173021139628;4.863739081969507;15.938276860442663
Fidelity (MSE);Tolerancja_0.01;68;1991;0.009999542550778711;0.09999771272773549;1.7937748797446158;1.5453924323500723
Fidelity (MSE);Tolerancja_0.1;68;274;0.09967230864800038;0.31570921533588525;3.910139670188567;4.8790579193711245
Fidelity (MSE);Tolerancja_1.0;68;30;0.9967034165615911;0.9983503476042822;4.192092261969433;15.428783618505676
Fidelity (MSE);Tolerancja_0.01;69;1610;0.009997118332076258;0.09998559062223045;1.5880168334096885;1.7793724672402138
Fidelity (MSE);Tolerancja_0.1;69;204;0.09942570349370444;0.3153184160395717;3.033788952121297;5.611497661042598
Fidelity (MSE);Tolerancja_1.0;69;21;0.980234881886783;0.9900681198214509;3.2011752771114157;17.619538396874606
Fidelity (MSE);Tolerancja_0.01;70;2803;0.009996013473247724;0.0999800653792931;0.8189256659774637;1.6192281566368367
Fidelity (MSE);Tolerancja_0.1;70;586;0.09985906822509194;0.31600485474924583;3.5403463411069094;5.1178598103806365
Fidelity (MSE);Tolerancja_1.0;70;67;0.9919146607313092;0.9959491255738464;4.155643164489482;16.12990410227326
Fidelity (MSE);Tolerancja_0.01;71;2049;0.009998884506078356;0.09999442237484227;1.4803300264831427;1.6377476030147102
Fidelity (MSE);Tolerancja_0.1;71;286;0.09976969622251379;0.31586341387142924;3.768248714616144;5.1733340386606
Fidelity (MSE);Tolerancja_1.0;71;30;0.9858210234884064;0.9928852015658237;4.435182457670819;16.261860614960828
Fidelity (MSE);Tolerancja_0.01;72;2408;0.009993972578760946;0.09996985835120976;0.9933136712147754;1.5671069597278302
Fidelity (MSE);Tolerancja_0.1;72;414;0.09972618851860016;0.3157945352893241;2.987972683934942;4.9503302521177055
Fidelity (MSE);Tolerancja_1.0;72;44;0.9660779931465511;0.9828926661373312;3.64829106880957;15.407623489451655
Fidelity (MSE);Tolerancja_0.01;73;1774;0.009995947608533106;0.09997973598951493;1.6683274789491294;1.6912041385506185
Fidelity (MSE);Tolerancja_0.1;73;226;0.09993845514501322;0.31613044007974495;3.418565766158686;5.34749470273418
Fidelity (MSE);Tolerancja_1.0;73;24;0.9938397829615316;0.9969151332794239;3.74703808069666;16.863287170139316
Fidelity (MSE);Tolerancja_0.01;74;2146;0.009991454350361672;0.09995726261938985;1.2895189449150233;1.7456773560510466
Fidelity (MSE);Tolerancja_0.1;74;320;0.09989603043055031;0.31606333294222905;3.6539730593070106;5.519805054047606
Fidelity (MSE);Tolerancja_1.0;74;35;0.9979651134661369;0.998982038610373;4.181743568093158;17.446459398794666
Fidelity (MSE);Tolerancja_0.01;75;2472;0.009991061168738904;0.09995529585139;1.0539760322336313;1.5778404298172355
Fidelity (MSE);Tolerancja_0.1;75;438;0.09974750117880712;0.315828277991074;3.5664881685894736;4.985494982024444
Fidelity (MSE);Tolerancja_1.0;75;42;0.9794516743218639;0.9896725086218491;4.3498822362466765;15.622436841203996
Fidelity (MSE);Tolerancja_0.01;76;1462;0.009991009041995343;0.09995503510076591;2.067392177882363;1.6640557001054908
